G	P1D	P1L	P1Fs	P1Ts	P1DTs	P1Fit	P1Behav	P2D	P2L	P2Fs	P2Ts	P2DTs	P2Fit	P2Behav	CD	CL	CFs	CTs	CDTs	CFit	CBehav	Mod_D
24	12	232	108	124	5	0.0	0.0	10	169	76	93	5	0.0	0.0	10	172	77	95	5	2.0	6.25	4
24	10	168	76	92	5	0.0	0.0	12	184	83	101	5	0.0	0.0	12	174	80	94	5	1.0	3.125	6
24	12	210	100	110	5	0.0	0.0	10	169	76	93	5	0.0	0.0	12	206	98	108	5	2.0	6.25	4
24	13	198	93	105	5	0.0	0.0	9	158	73	85	5	0.0	0.0	13	200	94	106	5	2.0	6.25	5
24	13	198	93	105	5	0.0	0.0	9	158	73	85	5	0.0	0.0	9	156	72	84	5	1.0	3.125	4
24	9	158	73	85	5	0.0	0.0	12	184	84	100	5	0.0	0.0	9	133	63	70	5	1.0	3.125	4
24	9	158	73	85	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	209	94	115	5	1.0	3.125	7
24	13	200	94	106	5	0.0	0.0	13	207	96	111	5	0.0	0.0	13	201	94	107	5	1.0	3.125	5
24	11	176	80	96	5	0.0	0.0	13	200	94	106	5	0.0	0.0	11	175	80	95	5	1.0	3.125	5
24	11	176	80	96	5	0.0	0.0	13	200	94	106	5	0.0	0.0	13	201	94	107	5	1.0	3.125	5
24	13	207	96	111	5	0.0	0.0	10	156	72	84	5	0.0	0.0	13	208	96	112	5	2.0	6.25	5
24	13	247	117	130	5	0.0	0.0	9	147	69	78	5	0.0	0.0	1	2	1	1	1	22.0	68.75	1
24	10	169	76	93	5	0.0	0.0	10	169	76	93	5	0.0	0.0	10	173	78	95	5	3.0	9.375	5
24	12	325	151	174	5	0.0	0.0	11	176	80	96	5	0.0	0.0	12	330	153	177	5	3.0	9.375	4
24	12	184	84	100	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	247	114	133	5	1.0	3.125	5
24	12	184	84	100	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	121	54	67	5	2.0	6.25	2
24	12	181	82	99	5	0.0	0.0	13	195	91	104	5	0.0	0.0	13	191	88	103	5	1.0	3.125	3
24	14	181	85	96	5	0.0	0.0	12	207	98	109	5	0.0	0.0	14	181	86	95	5	3.0	9.375	5
24	14	181	85	96	5	0.0	0.0	12	207	98	109	5	0.0	0.0	12	207	97	110	5	2.0	6.25	6
24	12	210	100	110	5	0.0	0.0	9	137	65	72	5	0.0	0.0	12	155	73	82	5	5.0	15.625	2
24	14	208	97	111	5	0.0	0.0	13	247	117	130	5	0.0	0.0	14	228	107	121	5	3.0	9.375	5
24	12	184	83	101	5	0.0	0.0	12	207	98	109	5	0.0	0.0	12	212	100	112	5	1.0	3.125	5
24	9	147	69	78	5	0.0	0.0	13	207	96	111	5	0.0	0.0	10	184	85	99	5	1.0	3.125	4
24	11	202	95	107	5	0.0	0.0	12	207	98	109	5	0.0	0.0	11	199	94	105	5	1.0	3.125	5
24	13	193	92	101	5	0.0	0.0	9	147	69	78	5	0.0	0.0	13	183	86	97	5	1.0	3.125	4
24	13	247	117	130	5	0.0	0.0	9	159	73	86	5	0.0	0.0	13	238	114	124	5	3.0	9.375	4
24	13	247	117	130	5	0.0	0.0	9	159	73	86	5	0.0	0.0	9	168	76	92	5	2.0	6.25	5
24	12	184	84	100	5	0.0	0.0	12	210	100	110	5	0.0	0.0	12	183	84	99	5	2.0	6.25	5
24	10	158	73	85	5	0.0	0.0	11	176	80	96	5	0.0	0.0	10	160	74	86	5	3.0	9.375	4
24	10	158	73	85	5	0.0	0.0	11	176	80	96	5	0.0	0.0	11	174	79	95	5	1.0	3.125	4
24	11	178	83	95	5	0.0	0.0	11	199	93	106	5	0.0	0.0	11	158	74	84	5	1.0	3.125	4
24	11	178	83	95	5	0.0	0.0	11	199	93	106	5	0.0	0.0	11	219	102	117	5	2.0	6.25	5
24	11	178	83	95	5	0.0	0.0	9	147	69	78	5	0.0	0.0	11	262	122	140	5	3.0	9.375	4
24	11	178	83	95	5	0.0	0.0	9	147	69	78	5	0.0	0.0	7	63	30	33	5	5.0	15.625	2
24	9	135	61	74	5	0.0	0.0	13	193	92	101	5	0.0	0.0	9	118	54	64	5	2.0	6.25	3
24	9	135	61	74	5	0.0	0.0	13	193	92	101	5	0.0	0.0	13	210	99	111	5	1.0	3.125	5
24	17	403	190	213	5	0.0	0.0	11	202	95	107	5	0.0	0.0	17	426	200	226	5	1.0	3.125	3
24	17	403	190	213	5	0.0	0.0	11	202	95	107	5	0.0	0.0	11	179	85	94	5	1.0	3.125	3
24	10	158	73	85	5	0.0	0.0	12	184	83	101	5	0.0	0.0	10	151	69	82	5	3.0	9.375	4
24	10	156	72	84	5	0.0	0.0	9	159	73	86	5	0.0	0.0	10	164	75	89	5	1.0	3.125	5
24	12	184	83	101	5	0.0	0.0	10	157	72	85	5	0.0	0.0	12	184	84	100	5	1.0	3.125	5
24	12	184	83	101	5	0.0	0.0	10	157	72	85	5	0.0	0.0	10	157	71	86	5	6.0	18.75	4
24	14	181	85	96	5	0.0	0.0	12	184	84	100	5	0.0	0.0	14	179	85	94	5	3.0	9.375	5
24	11	178	83	95	5	0.0	0.0	11	202	95	107	5	0.0	0.0	11	179	84	95	5	2.0	6.25	5
24	11	178	83	95	5	0.0	0.0	11	202	95	107	5	0.0	0.0	11	201	94	107	5	1.0	3.125	4
24	10	178	81	97	5	0.0	0.0	13	200	94	106	5	0.0	0.0	10	176	80	96	5	2.0	6.25	4
24	10	178	81	97	5	0.0	0.0	13	200	94	106	5	0.0	0.0	13	202	95	107	5	2.0	6.25	7
24	9	158	73	85	5	0.0	0.0	9	147	69	78	5	0.0	0.0	9	125	57	68	5	4.0	12.5	2
24	10	157	72	85	5	0.0	0.0	10	157	72	85	5	0.0	0.0	10	159	73	86	5	1.0	3.125	5
24	13	200	94	106	5	0.0	0.0	13	247	117	130	5	0.0	0.0	13	145	67	78	5	5.0	15.625	2
24	14	208	97	111	5	0.0	0.0	10	168	76	92	5	0.0	0.0	10	169	75	94	5	1.0	3.125	4
24	9	145	69	76	5	0.0	0.0	13	198	93	105	5	0.0	0.0	16	216	101	115	5	3.0	9.375	5
24	9	145	69	76	5	0.0	0.0	13	198	93	105	5	0.0	0.0	8	127	61	66	5	2.0	6.25	2
24	11	232	109	123	5	0.0	0.0	12	210	100	110	5	0.0	0.0	12	182	87	95	5	2.0	6.25	3
24	13	247	117	130	5	0.0	0.0	12	181	82	99	5	0.0	0.0	12	196	89	107	5	2.0	6.25	5
24	12	184	83	101	5	0.0	0.0	14	208	97	111	5	0.0	0.0	14	205	96	109	5	1.0	3.125	7
24	12	184	84	100	5	0.0	0.0	10	179	82	97	5	0.0	0.0	12	172	80	92	5	3.0	9.375	5
24	12	184	84	100	5	0.0	0.0	10	179	82	97	5	0.0	0.0	10	191	86	105	5	3.0	9.375	5
24	10	156	72	84	5	0.0	0.0	12	210	100	110	5	0.0	0.0	10	144	67	77	5	2.0	6.25	3
24	12	231	108	123	5	0.0	0.0	10	179	82	97	5	0.0	0.0	8	125	58	67	5	4.0	12.5	4
24	12	184	83	101	5	0.0	0.0	13	247	117	130	5	0.0	0.0	12	179	80	99	5	3.0	9.375	5
24	12	210	100	110	5	0.0	0.0	13	200	94	106	5	0.0	0.0	13	202	94	108	5	3.0	9.375	5
24	10	169	76	93	5	0.0	0.0	13	193	92	101	5	0.0	0.0	6	91	42	49	5	6.0	18.75	2
24	10	169	76	93	5	0.0	0.0	13	193	92	101	5	0.0	0.0	13	271	126	145	5	1.0	3.125	5
24	10	178	81	97	5	0.0	0.0	10	189	87	102	5	0.0	0.0	11	208	95	113	5	1.0	3.125	5
24	10	178	81	97	5	0.0	0.0	10	189	87	102	5	0.0	0.0	10	159	73	86	5	4.0	12.5	3
24	10	157	72	85	5	0.0	0.0	11	232	109	123	5	0.0	0.0	11	211	100	111	5	2.0	6.25	3
24	12	325	151	174	5	0.0	0.0	11	200	93	107	5	0.0	0.0	11	173	83	90	5	4.0	12.5	3
24	12	207	98	109	5	0.0	0.0	10	178	81	97	5	0.0	0.0	12	203	96	107	5	1.0	3.125	6
24	10	157	72	85	5	0.0	0.0	12	184	83	101	5	0.0	0.0	10	154	70	84	5	2.0	6.25	4
24	10	157	72	85	5	0.0	0.0	12	184	83	101	5	0.0	0.0	12	187	85	102	5	3.0	9.375	5
24	14	181	85	96	5	0.0	0.0	10	156	72	84	5	0.0	0.0	14	180	85	95	5	1.0	3.125	6
24	9	159	73	86	5	0.0	0.0	12	184	83	101	5	0.0	0.0	9	155	70	85	5	3.0	9.375	3
24	12	210	100	110	5	0.0	0.0	12	184	83	101	5	0.0	0.0	8	149	69	80	5	1.0	3.125	4
24	9	159	73	86	5	0.0	0.0	13	200	94	106	5	0.0	0.0	13	191	90	101	5	1.0	3.125	3
24	9	145	69	76	5	0.0	0.0	11	178	83	95	5	0.0	0.0	9	140	67	73	5	3.0	9.375	4
24	9	145	69	76	5	0.0	0.0	11	178	83	95	5	0.0	0.0	11	183	85	98	5	1.0	3.125	5
24	9	158	73	85	5	0.0	0.0	13	200	94	106	5	0.0	0.0	8	83	40	43	5	7.0	21.875	2
24	10	169	76	93	5	0.0	0.0	10	156	72	84	5	0.0	0.0	1	2	1	1	1	22.0	68.75	1
24	10	169	76	93	5	0.0	0.0	10	156	72	84	5	0.0	0.0	14	323	147	176	5	1.0	3.125	5
24	12	184	83	101	5	0.0	0.0	17	403	190	213	5	0.0	0.0	12	258	118	140	5	4.0	12.5	5
24	12	184	83	101	5	0.0	0.0	17	403	190	213	5	0.0	0.0	17	329	155	174	5	5.0	15.625	2
24	10	169	76	93	5	0.0	0.0	9	145	69	76	5	0.0	0.0	6	90	42	48	5	8.0	25.0	2
24	10	169	76	93	5	0.0	0.0	9	145	69	76	5	0.0	0.0	13	224	103	121	5	1.0	3.125	5
24	13	200	94	106	5	0.0	0.0	13	260	123	137	5	0.0	0.0	13	221	102	119	5	1.0	3.125	4
24	13	200	94	106	5	0.0	0.0	13	260	123	137	5	0.0	0.0	13	239	115	124	5	1.0	3.125	4
24	12	231	108	123	5	0.0	0.0	10	169	76	93	5	0.0	0.0	10	168	75	93	5	5.0	15.625	4
24	13	247	117	130	5	0.0	0.0	11	199	93	106	5	0.0	0.0	11	190	88	102	5	5.0	15.625	3
24	12	184	83	101	5	0.0	0.0	9	158	73	85	5	0.0	0.0	9	153	71	82	5	2.0	6.25	4
24	10	178	81	97	5	0.0	0.0	13	207	96	111	5	0.0	0.0	13	204	95	109	5	3.0	9.375	6
24	10	157	72	85	5	0.0	0.0	14	208	97	111	5	0.0	0.0	6	60	28	32	5	7.0	21.875	2
24	10	168	76	92	5	0.0	0.0	9	135	61	74	5	0.0	0.0	10	181	83	98	5	2.0	6.25	4
24	10	168	76	92	5	0.0	0.0	9	135	61	74	5	0.0	0.0	9	122	54	68	5	4.0	12.5	3
24	12	184	84	100	5	0.0	0.0	14	181	85	96	5	0.0	0.0	12	224	102	122	5	2.0	6.25	5
24	12	184	83	101	5	0.0	0.0	13	198	93	105	5	0.0	0.0	13	183	86	97	5	3.0	9.375	3
24	14	181	85	96	5	0.0	0.0	12	232	108	124	5	0.0	0.0	14	179	84	95	5	3.0	9.375	4
24	12	184	83	101	5	0.0	0.0	9	159	73	86	5	0.0	0.0	0	1	0	1	1	10.0	31.25	0
24	14	208	97	111	5	0.0	0.0	13	198	93	105	5	0.0	0.0	14	211	99	112	5	1.0	3.125	5
24	14	208	97	111	5	0.0	0.0	13	198	93	105	5	0.0	0.0	13	195	91	104	5	1.0	3.125	4
24	13	200	94	106	5	0.0	0.0	10	178	81	97	5	0.0	0.0	10	179	82	97	5	1.0	3.125	4
24	11	202	95	107	5	0.0	0.0	9	145	69	76	5	0.0	0.0	9	142	68	74	5	3.0	9.375	4
24	10	158	73	85	5	0.0	0.0	13	247	117	130	5	0.0	0.0	10	149	70	79	5	3.0	9.375	4
24	10	158	73	85	5	0.0	0.0	13	247	117	130	5	0.0	0.0	13	256	120	136	5	3.0	9.375	6
24	12	207	98	109	5	0.0	0.0	10	178	81	97	5	0.0	0.0	10	151	69	82	5	1.0	3.125	3
24	12	325	151	174	5	0.0	0.0	9	137	65	72	5	0.0	0.0	9	136	64	72	5	1.0	3.125	4
24	9	147	69	78	5	0.0	0.0	14	181	85	96	5	0.0	0.0	9	139	64	75	5	6.0	18.75	3
24	9	147	69	78	5	0.0	0.0	12	232	108	124	5	0.0	0.0	7	71	33	38	5	6.0	18.75	2
24	12	181	82	99	5	0.0	0.0	11	178	83	95	5	0.0	0.0	11	177	83	94	5	2.0	6.25	5
24	13	207	96	111	5	0.0	0.0	9	159	73	86	5	0.0	0.0	7	61	28	33	5	5.0	15.625	1
24	12	184	84	100	5	0.0	0.0	12	325	151	174	5	0.0	0.0	12	324	150	174	5	2.0	6.25	5
24	12	184	84	100	5	0.0	0.0	13	195	91	104	5	0.0	0.0	3	18	8	10	4	6.0	18.75	1
24	12	210	100	110	5	0.0	0.0	17	403	190	213	5	0.0	0.0	17	395	187	208	5	3.0	9.375	4
24	13	193	92	101	5	0.0	0.0	9	159	73	86	5	0.0	0.0	8	140	67	73	5	1.0	3.125	5
24	9	158	73	85	5	0.0	0.0	14	181	85	96	5	0.0	0.0	14	173	82	91	5	3.0	9.375	4
24	12	184	83	101	5	0.0	0.0	10	158	73	85	5	0.0	0.0	12	184	83	101	5	1.0	3.125	5
24	12	184	83	101	5	0.0	0.0	14	181	85	96	5	0.0	0.0	13	250	114	136	5	3.0	9.375	5
24	12	210	100	110	5	0.0	0.0	10	189	87	102	5	0.0	0.0	12	210	100	110	5	1.0	3.125	6
24	13	200	94	106	5	0.0	0.0	10	157	72	85	5	0.0	0.0	10	154	70	84	5	1.0	3.125	4
24	17	403	190	213	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	167	76	91	5	2.0	6.25	4
25	9	156	73	83	5	0.0	0.0	13	199	94	105	5	0.0	0.0	9	155	73	82	5	1.0	3.125	6
25	15	308	144	164	5	0.0	0.0	11	199	94	105	5	0.0	0.0	15	342	161	181	5	2.0	6.25	4
25	15	308	144	164	5	0.0	0.0	10	157	72	85	5	0.0	0.0	15	312	145	167	5	1.0	3.125	5
25	15	276	131	145	5	0.0	0.0	9	137	65	72	5	0.0	0.0	9	137	64	73	5	1.0	3.125	4
25	12	184	84	100	5	0.0	0.0	11	178	83	95	5	0.0	0.0	12	173	79	94	5	6.0	18.75	3
25	10	189	87	102	5	0.0	0.0	17	403	190	213	5	0.0	0.0	10	189	87	102	5	6.0	18.75	5
25	10	157	72	85	5	0.0	0.0	13	239	114	125	5	0.0	0.0	10	155	71	84	5	1.0	3.125	4
25	9	151	70	81	5	0.0	0.0	15	308	144	164	5	0.0	0.0	15	318	149	169	5	2.0	6.25	5
25	15	308	144	164	5	0.0	0.0	9	135	61	74	5	0.0	0.0	9	155	70	85	5	1.0	3.125	5
25	12	181	82	99	5	0.0	0.0	12	205	97	108	5	0.0	0.0	8	139	65	74	5	5.0	15.625	3
25	11	199	94	105	5	0.0	0.0	9	158	73	85	5	0.0	0.0	9	152	71	81	5	2.0	6.25	4
25	13	199	94	105	5	0.0	0.0	9	151	70	81	5	0.0	0.0	13	220	103	117	5	3.0	9.375	4
25	12	183	84	99	5	0.0	0.0	10	157	72	85	5	0.0	0.0	8	92	43	49	5	4.0	12.5	2
25	9	156	73	83	5	0.0	0.0	12	184	83	101	5	0.0	0.0	9	155	73	82	5	1.0	3.125	5
25	12	183	84	99	5	0.0	0.0	11	198	92	106	5	0.0	0.0	12	180	83	97	5	1.0	3.125	7
25	9	137	65	72	5	0.0	0.0	8	132	62	70	5	0.0	0.0	8	140	65	75	5	1.0	3.125	5
25	13	208	96	112	5	0.0	0.0	9	126	60	66	5	0.0	0.0	9	126	60	66	5	1.0	3.125	5
25	12	184	83	101	5	0.0	0.0	15	342	156	186	5	0.0	0.0	8	143	67	76	5	1.0	3.125	5
25	12	184	83	101	5	0.0	0.0	15	342	156	186	5	0.0	0.0	15	383	172	211	5	1.0	3.125	5
25	10	179	82	97	5	0.0	0.0	13	193	92	101	5	0.0	0.0	10	180	82	98	5	3.0	9.375	5
25	12	183	84	99	5	0.0	0.0	9	151	70	81	5	0.0	0.0	9	153	71	82	5	1.0	3.125	5
25	12	184	83	101	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	133	60	73	5	1.0	3.125	2
25	15	342	156	186	5	0.0	0.0	10	158	73	85	5	0.0	0.0	15	393	179	214	5	1.0	3.125	5
25	15	342	156	186	5	0.0	0.0	10	158	73	85	5	0.0	0.0	10	107	50	57	5	7.0	21.875	1
25	12	181	82	99	5	0.0	0.0	9	156	73	83	5	0.0	0.0	9	155	73	82	5	1.0	3.125	5
25	13	199	94	105	5	0.0	0.0	10	157	72	85	5	0.0	0.0	13	200	94	106	5	2.0	6.25	3
25	13	199	94	105	5	0.0	0.0	10	157	72	85	5	0.0	0.0	10	156	72	84	5	4.0	12.5	5
25	10	189	87	102	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	185	85	100	5	3.0	9.375	7
25	12	325	151	174	5	0.0	0.0	9	151	70	81	5	0.0	0.0	9	150	70	80	5	4.0	12.5	5
25	16	189	90	99	5	0.0	0.0	13	239	114	125	5	0.0	0.0	13	243	117	126	5	4.0	12.5	5
25	11	175	80	95	5	0.0	0.0	11	198	92	106	5	0.0	0.0	11	188	88	100	5	4.0	12.5	4
25	11	175	80	95	5	0.0	0.0	11	198	92	106	5	0.0	0.0	8	185	84	101	5	2.0	6.25	6
25	9	137	65	72	5	0.0	0.0	11	198	92	106	5	0.0	0.0	9	129	62	67	5	6.0	18.75	4
25	10	158	73	85	5	0.0	0.0	11	175	80	95	5	0.0	0.0	11	212	98	114	5	1.0	3.125	5
25	9	147	69	78	5	0.0	0.0	12	181	82	99	5	0.0	0.0	9	136	64	72	5	1.0	3.125	3
25	10	157	72	85	5	0.0	0.0	12	184	83	101	5	0.0	0.0	10	168	74	94	5	2.0	6.25	2
25	10	157	72	85	5	0.0	0.0	12	184	83	101	5	0.0	0.0	8	173	81	92	5	1.0	3.125	4
25	9	137	65	72	5	0.0	0.0	11	199	94	105	5	0.0	0.0	11	191	89	102	5	2.0	6.25	3
25	11	175	80	95	5	0.0	0.0	8	132	62	70	5	0.0	0.0	11	180	83	97	5	4.0	12.5	3
25	17	403	190	213	5	0.0	0.0	12	183	84	99	5	0.0	0.0	12	183	84	99	5	1.0	3.125	5
25	10	179	82	97	5	0.0	0.0	12	183	84	99	5	0.0	0.0	10	179	82	97	5	1.0	3.125	5
25	11	198	92	106	5	0.0	0.0	9	126	60	66	5	0.0	0.0	11	193	90	103	5	3.0	9.375	4
25	9	147	69	78	5	0.0	0.0	12	260	122	138	5	0.0	0.0	9	146	69	77	5	1.0	3.125	5
25	15	308	144	164	5	0.0	0.0	15	276	131	145	5	0.0	0.0	15	308	144	164	5	6.0	18.75	5
25	15	308	144	164	5	0.0	0.0	15	276	131	145	5	0.0	0.0	15	276	131	145	5	2.0	6.25	5
25	15	342	156	186	5	0.0	0.0	11	198	92	106	5	0.0	0.0	11	207	94	113	5	2.0	6.25	3
25	10	189	87	102	5	0.0	0.0	11	175	80	95	5	0.0	0.0	11	176	80	96	5	1.0	3.125	5
25	11	199	94	105	5	0.0	0.0	9	156	73	83	5	0.0	0.0	11	214	101	113	5	1.0	3.125	5
25	9	147	69	78	5	0.0	0.0	13	199	94	105	5	0.0	0.0	9	111	52	59	5	4.0	12.5	1
25	16	189	90	99	5	0.0	0.0	11	175	80	95	5	0.0	0.0	11	171	79	92	5	3.0	9.375	5
25	10	158	73	85	5	0.0	0.0	9	156	73	83	5	0.0	0.0	10	174	79	95	5	5.0	15.625	4
25	10	158	73	85	5	0.0	0.0	9	156	73	83	5	0.0	0.0	9	140	67	73	5	6.0	18.75	3
25	15	181	84	97	5	0.0	0.0	10	179	82	97	5	0.0	0.0	15	179	83	96	5	2.0	6.25	4
25	9	137	65	72	5	0.0	0.0	12	184	84	100	5	0.0	0.0	9	117	56	61	5	2.0	6.25	3
25	9	137	65	72	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	204	93	111	5	3.0	9.375	4
25	9	151	70	81	5	0.0	0.0	13	193	92	101	5	0.0	0.0	8	128	62	66	5	3.0	9.375	3
25	9	135	61	74	5	0.0	0.0	9	137	63	74	5	0.0	0.0	9	114	53	61	5	1.0	3.125	3
25	12	184	83	101	5	0.0	0.0	14	189	88	101	5	0.0	0.0	8	134	63	71	5	5.0	15.625	3
25	13	239	114	125	5	0.0	0.0	9	156	73	83	5	0.0	0.0	9	156	72	84	5	4.0	12.5	4
25	8	132	62	70	5	0.0	0.0	11	198	92	106	5	0.0	0.0	11	209	97	112	5	3.0	9.375	3
25	12	184	84	100	5	0.0	0.0	12	205	97	108	5	0.0	0.0	12	204	97	107	5	2.0	6.25	5
25	13	193	92	101	5	0.0	0.0	9	126	60	66	5	0.0	0.0	8	83	39	44	5	6.0	18.75	2
25	12	183	84	99	5	0.0	0.0	13	193	92	101	5	0.0	0.0	13	183	86	97	5	1.0	3.125	4
25	10	158	73	85	5	0.0	0.0	12	181	82	99	5	0.0	0.0	10	149	69	80	5	2.0	6.25	3
25	15	181	84	97	5	0.0	0.0	12	184	84	100	5	0.0	0.0	2	3	2	1	1	10.0	31.25	1
25	10	179	82	97	5	0.0	0.0	13	208	96	112	5	0.0	0.0	10	185	85	100	5	1.0	3.125	5
25	10	179	82	97	5	0.0	0.0	13	208	96	112	5	0.0	0.0	13	202	93	109	5	1.0	3.125	3
25	12	260	122	138	5	0.0	0.0	15	276	131	145	5	0.0	0.0	12	206	96	110	5	3.0	9.375	2
25	12	184	83	101	5	0.0	0.0	12	260	122	138	5	0.0	0.0	16	248	114	134	5	1.0	3.125	7
25	10	157	72	85	5	0.0	0.0	13	239	114	125	5	0.0	0.0	10	158	72	86	5	4.0	12.5	5
25	10	157	72	85	5	0.0	0.0	13	239	114	125	5	0.0	0.0	13	238	114	124	5	3.0	9.375	5
25	16	189	90	99	5	0.0	0.0	12	260	122	138	5	0.0	0.0	12	259	122	137	5	1.0	3.125	5
25	13	199	94	105	5	0.0	0.0	11	178	83	95	5	0.0	0.0	13	231	111	120	5	4.0	12.5	4
25	13	199	94	105	5	0.0	0.0	11	178	83	95	5	0.0	0.0	8	146	66	80	5	5.0	15.625	4
25	13	208	96	112	5	0.0	0.0	16	189	90	99	5	0.0	0.0	16	194	91	103	5	3.0	9.375	4
25	11	199	94	105	5	0.0	0.0	11	199	94	105	5	0.0	0.0	11	189	90	99	5	2.0	6.25	3
25	11	198	92	106	5	0.0	0.0	12	325	151	174	5	0.0	0.0	11	202	94	108	5	1.0	3.125	5
25	11	198	92	106	5	0.0	0.0	12	325	151	174	5	0.0	0.0	12	321	149	172	5	2.0	6.25	4
25	9	147	69	78	5	0.0	0.0	10	158	73	85	5	0.0	0.0	9	151	69	82	5	5.0	15.625	4
25	9	147	69	78	5	0.0	0.0	10	158	73	85	5	0.0	0.0	10	154	73	81	5	2.0	6.25	4
25	12	325	151	174	5	0.0	0.0	12	185	85	100	5	0.0	0.0	12	318	148	170	5	1.0	3.125	4
25	13	197	92	105	5	0.0	0.0	13	208	96	112	5	0.0	0.0	13	205	94	111	5	1.0	3.125	4
25	11	175	80	95	5	0.0	0.0	14	189	88	101	5	0.0	0.0	11	175	80	95	5	1.0	3.125	5
25	12	184	83	101	5	0.0	0.0	10	179	82	97	5	0.0	0.0	12	187	85	102	5	1.0	3.125	5
25	12	184	83	101	5	0.0	0.0	10	179	82	97	5	0.0	0.0	10	176	80	96	5	2.0	6.25	4
25	9	137	63	74	5	0.0	0.0	15	181	84	97	5	0.0	0.0	9	135	63	72	5	1.0	3.125	5
25	12	325	151	174	5	0.0	0.0	9	137	65	72	5	0.0	0.0	2	7	3	4	3	12.0	37.5	1
25	9	158	73	85	5	0.0	0.0	10	179	82	97	5	0.0	0.0	9	141	64	77	5	2.0	6.25	3
25	9	126	60	66	5	0.0	0.0	12	210	99	111	5	0.0	0.0	9	135	65	70	5	3.0	9.375	5
25	9	126	60	66	5	0.0	0.0	12	210	99	111	5	0.0	0.0	12	201	94	107	5	5.0	15.625	3
25	15	181	84	97	5	0.0	0.0	9	137	65	72	5	0.0	0.0	6	101	48	53	5	3.0	9.375	3
25	11	178	83	95	5	0.0	0.0	13	197	92	105	5	0.0	0.0	13	190	89	101	5	1.0	3.125	4
25	11	178	83	95	5	0.0	0.0	16	285	132	153	5	0.0	0.0	11	184	87	97	5	4.0	12.5	5
25	11	178	83	95	5	0.0	0.0	16	285	132	153	5	0.0	0.0	16	279	128	151	5	1.0	3.125	4
25	12	210	99	111	5	0.0	0.0	11	198	92	106	5	0.0	0.0	12	219	102	117	5	1.0	3.125	5
25	12	210	99	111	5	0.0	0.0	11	198	92	106	5	0.0	0.0	11	189	89	100	5	6.0	18.75	4
25	10	189	87	102	5	0.0	0.0	11	199	94	105	5	0.0	0.0	10	189	87	102	5	1.0	3.125	5
25	9	158	73	85	5	0.0	0.0	9	156	73	83	5	0.0	0.0	7	63	29	34	5	5.0	15.625	2
25	9	137	65	72	5	0.0	0.0	12	184	83	101	5	0.0	0.0	9	124	58	66	5	2.0	6.25	3
25	9	137	65	72	5	0.0	0.0	12	184	83	101	5	0.0	0.0	12	197	90	107	5	1.0	3.125	5
25	12	325	151	174	5	0.0	0.0	12	233	108	125	5	0.0	0.0	12	218	103	115	5	1.0	3.125	4
25	9	137	65	72	5	0.0	0.0	11	199	94	105	5	0.0	0.0	9	140	67	73	5	1.0	3.125	5
25	13	193	92	101	5	0.0	0.0	13	197	92	105	5	0.0	0.0	13	182	85	97	5	3.0	9.375	4
25	13	193	92	101	5	0.0	0.0	13	197	92	105	5	0.0	0.0	13	208	99	109	5	4.0	12.5	7
25	12	183	84	99	5	0.0	0.0	9	156	73	83	5	0.0	0.0	12	179	81	98	5	1.0	3.125	3
25	17	403	190	213	5	0.0	0.0	12	210	99	111	5	0.0	0.0	12	209	99	110	5	3.0	9.375	7
25	17	420	198	222	5	0.0	0.0	10	158	73	85	5	0.0	0.0	10	174	80	94	5	2.0	6.25	4
25	9	156	73	83	5	0.0	0.0	12	233	108	125	5	0.0	0.0	9	146	69	77	5	7.0	21.875	3
25	9	137	63	74	5	0.0	0.0	11	198	92	106	5	0.0	0.0	11	189	89	100	5	2.0	6.25	4
25	12	184	83	101	5	0.0	0.0	17	403	190	213	5	0.0	0.0	12	192	86	106	5	1.0	3.125	5
25	12	184	83	101	5	0.0	0.0	17	403	190	213	5	0.0	0.0	17	395	187	208	5	2.0	6.25	4
25	11	175	80	95	5	0.0	0.0	12	184	84	100	5	0.0	0.0	11	168	78	90	5	1.0	3.125	4
25	11	175	80	95	5	0.0	0.0	12	184	84	100	5	0.0	0.0	12	191	86	105	5	3.0	9.375	7
25	9	158	73	85	5	0.0	0.0	12	184	83	101	5	0.0	0.0	12	167	74	93	5	2.0	6.25	3
25	13	193	92	101	5	0.0	0.0	9	151	70	81	5	0.0	0.0	13	185	87	98	5	3.0	9.375	3
25	13	193	92	101	5	0.0	0.0	9	151	70	81	5	0.0	0.0	9	159	75	84	5	2.0	6.25	5
25	9	147	69	78	5	0.0	0.0	8	132	62	70	5	0.0	0.0	8	129	60	69	5	1.0	3.125	4
25	12	184	83	101	5	0.0	0.0	8	132	62	70	5	0.0	0.0	8	121	55	66	5	2.0	6.25	4
25	10	158	73	85	5	0.0	0.0	12	205	97	108	5	0.0	0.0	12	163	78	85	5	5.0	15.625	3
25	10	157	72	85	5	0.0	0.0	17	403	190	213	5	0.0	0.0	10	156	73	83	5	1.0	3.125	5
